"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"6454","'25","'Text 597","'MARINES: (6,000).","'831","'73.76250458","04597229108460034-1/layout.csv"
"6455","'25","'Text 598","'4 inf bn. 1 arty bn (3 fd, 1 AD bty). 1 amph veh bn. 1 river patrol, 1 engr, 2 para/cdo unit. EQUIPMENT: APC: 11 LVTP-7 (to be mod to -7A1), 30 EE-11 Urutu, 10 Fuchs/Transportpanzer 1. TOWED ARTY: 105mm: 18. AD GUNS: 40mm: 6 M-42 twin SP.","'832","'44.65332031","04597229108460034-1/layout.csv"
"6456","'25","'Text 599","'COAST GUARD: ($750). BASE: La Guaira; operates under Naval.Command and Control, but organizationally separate. PATROL, OFFSHORE: 3: 2 Almirante Clemente (It FF type), 1 Larrazabal (US ocean tugs) plus about 15 boats.","'833","'29.71191406","04597229108460034-1/layout.csv"
"6457","'25","'Text 600","'AIR FORCE: 7,000 (some conscripts); 106 cbt ac, 26 armed hel. FIGHTER/FGA: 3 Air Gp: 1 with 10 F-5A, 10 -B, 19 T-2D; 1 with 4 Mirage IIIEV, 2 -5V, 2 -5DV, 5 Mirage 50EV; 1 with 18 F-16A, 6 -B. COIN: 1 Air Gp with 12 EMB-312, 11 OV-10E. ATTACK HELICOPTERS: 1 Air Gp with 10 SA-316, 12 UH-1D, 4 UH-1H. TRANSPORT: 5 C-47, 7 C-123, 6 C-130H, 8 G-222, 2 HS-748. TRANSPORT HELICOPTERS: 3 Bell 214, 4 -412, 5 AS-332B, 2 UH-1N. PRESIDENTIAL FLT: 1 Boeing 737, 3 Falcon 20, 1 Gulfstream II, 1 -III, 1 Learjet 24D. LIAISON: 9 Cessna -182, 1 Citation I, 1 -II, 2 Queen Air 65, 5 Queen Air 80, 5 Super King Air 200, 12 SA-316B Alouette III. TRAINING: 1 Air Gp: 18 EMB-312, *7 F-5 (1 CF-5D, 6 NF-5B), 20 T-34. AAM: R-530 Magic, AIM-9P Sidewinder. AD GUNS: 110: 20mm: some Panhard M-3 SP; 35mm; 40mm: Bofors L/70 towed, Breda towed. SAM: 10 Roland.","'834","'42.72460938","04597229108460034-1/layout.csv"
"6458","'25","'Figure 13",NA,"'835","'29.02832031","04597229108460034-1/layout.csv"
"6459","'25","'Figure 14",NA,"'836","'26.36718750","04597229108460034-1/layout.csv"
"6460","'25","'Text 601","'NATIONAL GUARD: Fuerzas Armadas de Cooperación: 23,000 (internal sy, customs). EQUIPMENT: 25 UR-416 AIFV, 204 Fiat-6614 APC, 100 60mm mor, 10 81mm mor. AC: 1 Baron, 1 BN-2A, 2 Cessna 185, 5 -U206, 1 -337, 1 -402C, 4 IAI-201, 1 King Air 90, 1 King Air 200C, 2 Queen Air 80, 2 F-28C. HEL: 4 A-109, 15 Bell 206, 2 UH-1H. PATROL CRAFT: inshore: 22(; some 60 boats.","'837","'55.07812500","04597229108460034-1/layout.csv"
"6461","'25","'Text 602","'FORCES ABROAD: UN AND PEACE-KEEPING: CENTRAL AMERICA (ONUCA): 14 Observers. IRAQ/KUWAIT (UNIKOM): 7 Observers,","'838","'50.68359375","04597229108460034-1/layout.csv"
"6462","'1","'Header 1","'This article was downloaded by: [Florida State University] On: 04 January 2015, At: 15:06 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'89.40429688","04597229108460035/layout.csv"
"6463","'1","'Figure 1",NA,"'1","'86.81640625","04597229108460035/layout.csv"
"6464","'1","'Title 1","'The Military Balance","'2","'35.13183594","04597229108460035/layout.csv"
"6465","'1","'Text 1","'Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'3","'25.04882813","04597229108460035/layout.csv"
"6466","'1","'Header 2","'Table and analyses Published online: 22 Jan 2009.","'4","'44.75097656","04597229108460035/layout.csv"
"6467","'1","'Text 2","'To cite this article: (1991) Table and analyses, The Military Balance, 91:1, 210-250, DOI: 10.1080/04597229108460035 To link to this article: http://dx.doi.org/10.1080/04597229108460035","'5","'93.79882813","04597229108460035/layout.csv"
"6468","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'6","'84.37500000","04597229108460035/layout.csv"
"6469","'1","'Text 3","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'7","'97.07031250","04597229108460035/layout.csv"
"6470","'1","'Text 4","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'8","'92.08984375","04597229108460035/layout.csv"
"6471","'2","'Text 5","'2","'9","'61.32812500","04597229108460035/layout.csv"
"6472","'2","'Text 6","'TABLES AND ANALYSES","'10","'60.74218750","04597229108460035/layout.csv"
"6473","'2","'Text 7","'International","'11","'64.16015625","04597229108460035/layout.csv"
"6474","'3","'Page number 1","'210","'12","'76.95312500","04597229108460035/layout.csv"
"6475","'3","'Title 2","'Defence Expenditure: NATO, Japan, Sweden","'13","'93.16406250","04597229108460035/layout.csv"
"6476","'3","'Text 8","'These charts are expressed in local currency, based on 1985 prices and using a 1985 deflator. Where possible the NATO definition of defence expenditure is used and is shaded on the chart. Unshaded columns represent national definitions. The figure above each column shows the percentage increase, or","'14","'97.90039063","04597229108460035/layout.csv"
"6477","'3","'Figure 2",NA,"'15","'85.05859375","04597229108460035/layout.csv"
"6478","'4","'Page number 2","'211","'16","'45.89843750","04597229108460035/layout.csv"
"6479","'4","'Text 9","'decrease, from the previous year. The right-hand index shows changes measured against a base of 100 in 1985 (the scale of this index varies for each country). The 1991 columns show defence budgets according to national defence definition and so are not directly comparable with previous years' expenditures.","'17","'98.68164063","04597229108460035/layout.csv"
"6480","'4","'Figure 3",NA,"'18","'92.04101563","04597229108460035/layout.csv"
"6481","'5","'Title 3","'COMPARISONS OF DEFENCE EXPENDITURE AND MILITARY MANPOWER 1985-1990","'19","'51.26953125","04597229108460035/layout.csv"
"6482","'5","'Table 1",NA,"'20","'97.07031250","04597229108460035/layout.csv"
"6483","'6","'Header 3","'Downloaded by [Florida State University] at 15:06 04 January 2015","'21","'50.78125000","04597229108460035/layout.csv"
"6484","'6","'Table 2",NA,"'22","'68.06640625","04597229108460035/layout.csv"
"6485","'6","'Footer 1","'For notes see p. 215.","'23","'89.25781250","04597229108460035/layout.csv"
"6486","'7","'Table 3",NA,"'24","'96.48437500","04597229108460035/layout.csv"
"6487","'8","'Table 4",NA,"'25","'94.48242188","04597229108460035/layout.csv"
"6488","'8","'List 1",NA,"'26","'28.22265625","04597229108460035/layout.csv"
"6489","'8","'Text 10 - Part of List 1","'In this edition total defence expenditures and per capita defence expenditures are given in 1985 prices and in 1985 dollars. Where possible, exchange rates have been taken from the IMF, otherwise posted average annual exchange rates have been calculated. The consumer price indices have been taken from the IMF where possible, or, where necessary, constructed from known inflation rates.","'27","'57.08007813","04597229108460035/layout.csv"
"6490","'8","'Text 11 - Part of List 1","'b Some military expenditures include internal security expenditures; in other cases these and research costs are born by other ministries' budgets. C Based on local currency. See individual country entries. For most countries, GDP figures are used. For some countries, GNP figures are derived from NMP. d Normally, only men within 5 years of their active service period are included, unless a country entry specifies a different parameter. Home Guard manpower has not been included.","'28","'29.34570313","04597229108460035/layout.csv"
"6491","'8","'Text 12 - Part of List 1","'e Part-time and reserve paramilitary forces are not included.","'29","'53.51562500","04597229108460035/layout.csv"
"6492","'8","'Text 13 - Part of List 1","'f Data is for former FRG only. Excl aid to West Berlin.","'30","'52.83203125","04597229108460035/layout.csv"
"6493","'8","'Text 14 - Part of List 1","'g Defence expenditure estimates are based on a re-evaluation of costs by func- tion. Soviet published data has been used. Data for 1985 calculated using differ- ent criteria. See The Military Balance 1989-1990.","'31","'67.57812500","04597229108460035/layout.csv"
"6494","'8","'Text 15 - Part of List 1","'h The difficulty in calculating suitable exchange rates makes conversion to dol- lars and international comparison imprecise and unreliable. It is important to refer to individual country entries and to the local-currency figures for defence expenditures and the size of the economy.","'32","'82.27539063","04597229108460035/layout.csv"
"6495","'8","'Text 16 - Part of List 1","'i 1990 data includes estimates of Gulf war costs and contributions.","'33","'46.38671875","04597229108460035/layout.csv"
"6496","'8","'Text 17 - Part of List 1","'j A number of African countries for which there is insufficient data have been omitted.","'34","'65.47851563","04597229108460035/layout.csv"
"6497","'9","'Page number 3","'216","'35","'80.17578125","04597229108460035/layout.csv"
"6498","'9","'Title 4","'US-Soviet Strategic Nuclear Developments","'36","'89.40429688","04597229108460035/layout.csv"
"6499","'9","'Text 18","'The Presidents of the United States and the Soviet Union signed the Strategic Arms Reductions Treaty (START) in Moscow on 31 July 1991, less than three weeks before Gorbachev's ouster. Nego- tiating the Treaty had taken just over nine years since talks began in Geneva in June 1982. The USSR suspended the negotiations in December 1983 so that it could 'reassess its policies' following the deployment of US Intermediate-range Nuclear Forces (INF) in Europe. START talks resumed in June 1985. Once, or if, it is ratified, the Treaty will remain in force for 15 years but can be extended for suc- cessive five-year periods.","'37","'96.14257813","04597229108460035/layout.csv"
"6500","'9","'Text 19","'START was conceived as a follow-on treaty to SALT which concentrated on limiting strategic arms rather than reducing them. SALT I, which was signed in May 1972, froze numbers of fixed, land-based ICBMs at existing levels and limited SLBMs. The aim of SALT II was to replace SALT I with a more comprehensive arms-control treaty and was signed in June 1979. It was never ratified by the US Sen- ate, however, mainly as a result of the Soviet invasion of Afghanistan.","'38","'94.87304688","04597229108460035/layout.csv"
"6501","'9","'Text 20","'SALT II limited each side to:","'39","'33.15429688","04597229108460035/layout.csv"
"6502","'9","'List 2",NA,"'40","'91.25976563","04597229108460035/layout.csv"
"6503","'9","'Text 21 - Part of List 2","'a) 2,400 strategic nuclear delivery vehicles (ICBM, SLBM, heavy bombers and air-to-surface ballistic missiles (ASBMs)) (to be reduced to 2,250 by the end of 1981).","'41","'95.60546875","04597229108460035/layout.csv"
"6504","'9","'Text 22 - Part of List 2","'b) 1,320 launchers for MIRV missiles and bombers with long-range cruise missiles.","'42","'96.92382813","04597229108460035/layout.csv"
"6505","'9","'Text 23 - Part of List 2","'c) 1,200 launchers of MIRV missiles.","'43","'96.14257813","04597229108460035/layout.csv"
"6506","'9","'Text 24 - Part of List 2","'d) 820 launchers of MIRV ICBM.","'44","'95.45898438","04597229108460035/layout.csv"
"6507","'9","'Text 25","'No intrusive verification measures were included and verification was limited to National Technical Means only. The US confirmed to the Soviet Union on several occasions that it would abide by the terms of SALT II. In May 1986, however, the US announced that it no longer observed the limits and in December 1986 it breached the delivery vehicle limit by deploying its 131st ALCM armed bomber.","'45","'70.06835938","04597229108460035/layout.csv"
"6508","'9","'Text 26","'Throughout the time of the START talks both the US and USSR have continued to modernize and improve their nuclear forces. Table 1 shows the relative strength of strategic nuclear forces in June 1982 and June 1991. The most important developments that have taken place include the introduc- tion of mobile ICBM (SS-24, ,SS-25) by the Soviet Union and the improved capability provided by the introduction of the B-1 bomber, D-5 SLBM and the deployment of Tomahawk SLCM by the US. The main provisions of the START Treaty are:","'46","'92.62695313","04597229108460035/layout.csv"
"6509","'9","'List 3",NA,"'47","'91.60156250","04597229108460035/layout.csv"
"6510","'9","'Text 27 - Part of List 3","'a) Equal aggregate limits of 1,600 delivery weapons (ICBM, SLBM and strategic bombers) carrying no more than 6,000 START-countable warheads.","'48","'93.65234375","04597229108460035/layout.csv"
"6511","'9","'Text 28 - Part of List 3","'b) A limit of 154 on 'heavy' ICBMs. Only the Soviet SS-18 has been classified as a 'heavy' ICBM. The USSR has agreed to dismantle 18 SS-18 silos a year for the next seven years. Future SS-18 modifi- cations are not to increase its throw-weight beyond that of the SS-18 Mod 5.","'49","'95.99609375","04597229108460035/layout.csv"
"6512","'9","'Text 29 - Part of List 3","'c) No more than 4,900 warheads on ICBMs and SLBMs (1,540 on heavy ICBM), no more than 1,100 warheads on mobile ICBMs.","'50","'92.91992188","04597229108460035/layout.csv"
"6513","'9","'Text 30","'Within these limits each side may choose how it deploys its strategic forces. The 6,000 warhead limit can be breached legally because the counting rules set artificial figures for warheads attributed to each delivery weapon which can in some cases be exceeded. For example, the counting rules attribute one warhead to each bomber not capable of carrying ALCMs, whereas the US B-1 bomber could carry as many as 24 bombs. The counting rules for ALCM-capable bombers are complicated: US bombers are attributed as carrying ten ALCMs but must not be actually capable of carrying more than 20; similarly Soviet bombers are attributed with eight warheads but must not be capable of carrying more than 16. However, only 150 US bombers will count as having ten warheads, and only 180 Soviet bombers can count as having eight warheads; any bombers above these ceilings will be counted as having the num- ber of warheads which they are actually equipped to carry. All existing ALCMs with a range of over 600km will be START-countable, whereas future conventionally-armed ALCMs will not be if they are externally distinguishable from nuclear-armed versions. Each side may deploy a further 75 heavy bombers if these are: equipped for conventional missions; training aircraft; or converted as tankers or reconnaissance aircraft. A further 20 test aircraft are allowed.","'51","'95.60546875","04597229108460035/layout.csv"
"6514","'9","'Text 31","'The 6,000 warhead limit will also be officially circumvented by the separate politically binding agreement on SLCMs, which are not constrained by START. Neither side may have more than 880","'52","'62.50000000","04597229108460035/layout.csv"
"6515","'10","'Title 5","'US-SOVIET STRATEGIC NUCLEAR DEVELOPMENTS","'53","'62.35351563","04597229108460035/layout.csv"
"6516","'10","'Page number 4","'217","'54","'81.83593750","04597229108460035/layout.csv"
"6517","'10","'Text 32","'SLCMs with a range in excess of 600km. Each year each side must declare the number of SLCMs they plan to deploy in the following five years. They will also exchange data on SLCM delivery platforms and on deployed nuclear-armed SLCMs with ranges between 300 and 600km (which are not limited by the agreement). SLCMs are not subject to verification.","'55","'98.09570313","04597229108460035/layout.csv"
"6518","'10","'Text 33","'In a further 'politically binding' agreement, the Soviet Union has agreed to limit its deployment of Tu-26 (Tu-22M) Backfire bombers to no more than 500. (The Air Force and Navy currently deploy 350 Backfires). The Soviet Union has also agreed not to give Backfire an in-flight refuelling capability.","'56","'96.24023438","04597229108460035/layout.csv"
"6519","'10","'Text 34","'The Treaty also limits the number of non-deployed mobile ICBMs to 250 and their launchers to 110. Mobile ICBMs must be stored at least 100km from deployment sites or from where non-deployed launchers are stored. Within these limits only 125 MIRV missiles and 18 of their launchers can be rail- mobile. Notification must be given whenever non-deployed missiles are moved.","'57","'95.45898438","04597229108460035/layout.csv"
"6520","'10","'Text 35","'The main outstanding points which had to be agreed in the closing stages of the negotiations were: the encryption of telemetry; the question of 'down-loading'; and throw-weight and the definition of new missile types.","'58","'96.63085938","04597229108460035/layout.csv"
"6521","'10","'Text 36","'It has been agreed to ban encryption of telemetry and other measures aimed at concealing data transmitted during test flights. In addition, tapes of flight-test data will be exchanged.","'59","'94.62890625","04597229108460035/layout.csv"
"6522","'10","'Text 37","'All existing missile types have an agreed number of warheads attributed to them. Future ballistic miss- ile types will be attributed as having the maximum number with which the missile has been tested or by a formula (60% of throw-weight divided by the weight of the lightest RV tested), whichever is the greater.","'60","'93.06640625","04597229108460035/layout.csv"
"6523","'10","'Text 38","'Recent trends in ballistic missile design have witnessed an increase in the number of warheads car- ried by each missile, and also an increase in the number of missiles deployed on each SSBN. If the most modern (and presumably most reliable and accurate) missiles are to be retained in service, with more of the older models being eliminated so as to remain within START limits, then the 6,000 allowed warheads will be concentrated on fewer delivery vehicles than the 1,600 allowed by the Treaty. 'Down-loading' is a way of obviating this result. This is the verifiable practice of reducing the number of warheads carried by a particular type of missile so that its attributable warhead count will be lower. At the beginning of the negotiations the two sides had widely divergent opinions on this issue. The US wished to restrict down-loading to 1,000 warheads taken from only one type of missile, while the Sov- iet Union was seeking a figure of 2,150 warheads from three types of missile (the Soviet Union has twice as many ballistic missiles with ten warheads than the US does). The compromise the Treaty reached is to allow 1,250 warheads to be down-loaded from three types of missile. The Soviet Union has already down-loaded its 224 SS-N-18 SLBMs (originally attributed with seven warheads) to only three warheads. However, this move will count as one of the three missile types the Soviet Union are allowed to down-load. The US objection to down-loading is that it provides an opportunity for covert violation of the Treaty and that down-loaded warheads could be replaced in a crisis. To obviate this, Minuteman III and SS-N-18 SLBMs (when down-loaded) must have the remaining warheads mounted in a redesigned RV SO that no spare space is available to allow the return of down-loaded war- heads. Other down-loaded missile types need not have RVs altered so long as only two warheads are removed. For example, down-loading the 96 SS-24 would give the USSR the potential to replace 192 warheads illegally in a crisis.","'61","'96.28906250","04597229108460035/layout.csv"
