"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"2922","'4","'Text 66","'230 FAC(T)(: 70 P-6, 135 Huchwan hydrofoils, 25 P-4 (40 more in reserve). About 100 coastal and river patrol craft<. 20 T-43-class ocean minesweepers. 15 ex-US 511-1152 LST, 17 LSM, 4 inf landing ships, some 320 LCU, 150 LCM.","'89","'33.76464844","04597228108459916/layout.csv"
"2923","'4","'Text 67","'Coastal Defence Forces (38,000): indep arty regts deployed near naval bases, offshore islands, and other vulnerable points; 85mm, 100mm, 130mm guns.","'90","'76.41601563","04597228108459916/layout.csv"
"2924","'4","'Text 68","'DEPLOYMENT AND BASES (see map on p.111):","'91","'27.19726563","04597228108459916/layout.csv"
"2925","'4","'Text 69","'North Sea Fleet: about 500 vessels (over half <); incl 2 sub sqns, deployed from the Yalu River to south of Lianyungang, Qingdao (HQ), Luda, Lüshun, Huludao, Weihai, Chengshan. East Sea Fleet: about 750 vessels (about 400 <); deployed from south of Lianyungang to Dongshan with air, AD and coastal missile units. Ningbo (HQ), Zhoushan, Taohua Dao, Haimen, Wenzhou, Fuzhou. South Sea Fleet: about 600 vessels (perhaps half() incl . 25 submarines, 4 destroyers, 1 frigate, 200 FAC; deployed from Dongshan to the Vietnamese frontier with 1 sub sqn. Zhan- jiang (HQ), Shantou, Guangzhou, Haikou, Yulin, Beihai. Some 800 ocean-going vessels and several thousand junks could augment the existing sea- lift capacity. NAVAL AIR FORCE (38,000): about 800 shore- based combat aircraft, organized in 3 bbr and 6 fighter divs. Incl about 100 B(Hong)-5 tor- pedo-carrying and 50 II-28 It bbrs; some 600 fighters, incl F(Jian)-5/-6/-7 interceptors; F-6 recce and 10 ex-Sov Be-6 MR ac; 40 H(Zhi)-5 hel; some 60 It tpt ac. Naval fighters are integrated into the AD system.","'92","'25.83007813","04597228108459916/layout.csv"
"2926","'4","'Text 70","'* See note on page 73. t There are 2-3 divs worth of border tps in each of these MR. + China is not known to have any missiles for this sub, which may be fitted with six tubes. § Incl training vessels.","'93","'48.43750000","04597228108459916/layout.csv"
"2927","'5","'Header 7","'ASIA AND AUSTRALASIA","'94","'65.13671875","04597228108459916/layout.csv"
"2928","'5","'Page number 4","'75","'95","'92.33398438","04597228108459916/layout.csv"
"2929","'5","'List 5",NA,"'96","'42.91992188","04597228108459916/layout.csv"
"2930","'5","'Text 71 - Part of List 5","'Air Force: 490,000, incl strategic forces and 220,000 AD personnel; some 5,300 combat ac.*","'97","'87.64648438","04597228108459916/layout.csv"
"2931","'5","'Text 72 - Part of List 5","'11 Military Air Regions, HQ Beijing; combat elements in Armies of air divs, each with 3 regts of 3 sqns of 3 flts.","'98","'83.93554688","04597228108459916/layout.csv"
"2932","'5","'Text 73 - Part of List 5","'Med bbrs: 100 B(Hong)-6/Tu-16 Badger, a few ex-Sov Tu-4 Bull.","'99","'75.04882813","04597228108459916/layout.csv"
"2933","'5","'Text 74 - Part of List 5","'Lt bbrs: about 450 B-5/II-28 Beagle, some 100 ex-Sov Tu-2.","'100","'70.01953125","04597228108459916/layout.csv"
"2934","'5","'Text 75 - Part of List 5","'FGA: about 500 F(Jian)-4 and A(Qiang)-5.","'101","'56.49414063","04597228108459916/layout.csv"
"2935","'5","'Text 76 - Part of List 5","'Fighters: some 4,000, incl 300 F-5, about 3,000 F-6, 250 F-7, 50 F-8.","'102","'60.69335938","04597228108459916/layout.csv"
"2936","'5","'Text 77 - Part of List 5","'Recce: Some 130 F-6, B-5.","'103","'47.85156250","04597228108459916/layout.csv"
"2937","'5","'Text 78 - Part of List 5","'Tpts: Some 550 fixed-wing, incl some 300 Y(Yun)-5/An-2, Y-8 (An-12), about 100 ex- Sov (Li-2, 50 II-14/-18, some An-12/-24/-26), 18 Trident,- C-46. (These could be supple- mented by about 500 ac from the Civil Aviation Administration, with about 150 large tpts incl the Y-10.)","'104","'54.98046875","04597228108459916/layout.csv"
"2938","'5","'Text 79 - Part of List 5","'Hel: 350: incl H(Zhi)-5/-6, 13 Super Frelon. Trainers: incl BT-5, MiG-15, FT-4/-5, TF-6. AAM: AA-2 Atoll/Atoll-type. Airborne tps: 3 divs: 82mm, 120mm mor; 82mm RCL, 37mm AA guns. AA arty divs: 85mm, 100mm guns.","'105","'35.71777344","04597228108459916/layout.csv"
"2939","'5","'Text 80 - Part of List 5","'Para-Military Forces: Some 12,000,000. Militia. The Basic Militia: some 4.3 million; men ages 16-40, women 16-35, who have had, or will have, military service, grouped in the Armed Militia; organized into about 75 cadre divisions and 2,000 regts. The Ordinary Mili- tia up to 6 million, (ages 17-48), including the Urban Militia, receive some basic training but are generally unarmed. Some play a local AD role.","'106","'84.47265625","04597228108459916/layout.csv"
"2940","'5","'Text 81 - Part of List 5","'Border security forces comprise 'Armed Border Security' forces (Militia) and 'Border Police' (Public Security Bureau): small arms only.","'107","'75.97656250","04597228108459916/layout.csv"
"2941","'5","'Title 3","'GROSS NATIONAL PRODUCT AND DEFENCE EXPENDITURE","'108","'36.10839844","04597228108459916/layout.csv"
"2942","'5","'Section header 9","'Gross National Product","'109","'86.71875000","04597228108459916/layout.csv"
"2943","'5","'Text 82","'There are no official Chinese figures equivalent to Western data for GNP or National Income. An official 1980 figure for the total value of industrial and agricultural output, only in 1970 prices, is 661,900 m yuan. A GNP figure would include the service sector. Western estimates have varied greatly, and it is difficult to choose from a range of figures, variously defined and cal- culated. The CIA has estimated GNP for 1977 to be $373 bn, while a recent British estimate for 1980 is $628 bn.","'110","'97.70507813","04597228108459916/layout.csv"
"2944","'5","'Section header 10","'Defence Expenditure","'111","'85.00976563","04597228108459916/layout.csv"
"2945","'5","'Text 83","'The official Chinese defence expenditure figure, released in 1981 for the first time, at 20,170 bn yuan ($12.5 bn) was 20.7% of planned government expenditure. It was subsequently variously reported to have been cut to 16.5 bn yuan ($10.2 bn) and then only to 17.4 bn yuan ($10.8 bn). This figure is not comparable to Western defence estimates, since it excludes a number of items, notably pay and allowances for the troops. Chinese pricing practices are not known in detail, but they are certainly different from those in the West. The official budget figure, in that it excludes a number of items normally included in defence budgets in Western countries, does not therefore provide an accurate indication of defence costs.","'112","'95.84960938","04597228108459916/layout.csv"
"2946","'6","'Page number 5","'76","'113","'85.20507813","04597228108459916/layout.csv"
"2947","'6","'Title 4","'OTHER ASIAN COUNTRIES AND AUSTRALASIA","'114","'63.62304688","04597228108459916/layout.csv"
"2948","'6","'Section header 11","'Bilateral Agreements","'115","'94.58007813","04597228108459916/layout.csv"
"2949","'6","'Text 84","'The United States has mutual co-operation and security treaties with Japan (1960), the Republic of Korea (1954), and the Philippines (1951); military co-operation agreements with Australia (1951, 1963, 1974 and 1980); and a military aid agreement with Thailand. That with Taiwan lapsed on 1 January 1980, although some arms supply and production arrangements continue. Under several other arrangements in the region the United States also provides mili- tary aid on either grant or credit basis to Indonesia, South Korea, Malaysia, the Philippines and Thailand, and she sells military equipment to many countries. There are major bases in Japan, South Korea and the Philippines, and air (B-52) and naval refuelling facilities in north and west Australia.","'116","'98.77929688","04597228108459916/layout.csv"
"2950","'6","'Text 85","'In 1965 Britain purchased the Chagos Archipelago, which includes Diego Garcia, from Mauritius for $3m and established it as the British Indian Ocean territory. A joint US/UK base was constructed on Diego Garcia, and a small British naval contingent was deployed there. Treaties in 1972 and 1976 gave the US a 50-year tenure and provided for the development of the US naval communications facility on the island into a major US naval and air support facility.","'117","'95.55664063","04597228108459916/layout.csv"
"2951","'6","'Text 86","'The Soviet Union has Treaties of Friendship, Co-operation and Mutual Assistance with Afghanistan (1978), India (1971), Mongolia (1966), the Democratic People's Republic of Korea (1961) and Vietnam (1978). Military assistance agreements exist with Sri Lanka. The Soviet Union concluded a stationing of forces agreement with Afghanistan in April 1980. Bul- garia has Friendship Treaties with Cambodia (1960), Laos (1979), Mongolia (1967) and Viet- nam (1979), as have Czechoslovakia with Laos and Vietnam (1980), and East Germany with Vietnam (1977) and Kampuchea (1980).","'118","'96.19140625","04597228108459916/layout.csv"
"2952","'6","'Text 87","'Australia has supplied defence equipment to Singapore, and Indonesia and has a defence/aid agreement with Malaysia.","'119","'88.08593750","04597228108459916/layout.csv"
"2953","'6","'Text 88","'In July 1977 Vietnam and Laos signed a series of agreements which contained military provisions and a border pact, and may have provided for the stationing of Vietnamese troops in Laos. A similar series of agreements seems to have been negotiated between Vietnam and the Heng Samrin regime in Kampuchea in February 1979.","'120","'96.67968750","04597228108459916/layout.csv"
"2954","'6","'Section header 12","'Multilateral Agreements","'121","'93.89648438","04597228108459916/layout.csv"
"2955","'6","'Text 89","'Australia, New Zealand and the United States are members of a tripartite treaty known as ANZUS, which was signed in 1951 and is of indefinite duration. Under this Treaty each agrees to 'act to meet the common danger' in the event of attack on either metropolitan or island territory of any one of them, or on armed forces, public vessels or aircraft in the Pacific.","'122","'94.87304688","04597228108459916/layout.csv"
"2956","'6","'Text 90","'The Manila Pact, signed on 8 September 1954 by Australia, France, New Zealand, Paki- stan, the Philippines, Thailand, the United Kingdom and the United States, remains in force, though France and Pakistan subsequently withdrew and the South East Asia Treaty Organ- ization (SEATO), set up to implement it, was disbanded in 1977. The Pact calls for action by each Party to meet the common danger posed by armed aggression, and for consultation if any other threat is posed to the territory, sovereignty or political independence of any Party. Since 1962 the US commitment to Thailand has been based on this Pact.","'123","'95.36132813","04597228108459916/layout.csv"
"2957","'6","'Text 91","'Five-Power Defence Arrangements, relating to the defence of Malaysia and Singapore and involving Australia, Malaysia, New Zealand, Singapore and Britain, came into effect on 1 November 1971. These stated that, in the event of any externally organized or supported armed attack or threat of attack against Malaysia or Singapore, the five governments would consult together for the purpose of deciding what measures should be taken, jointly or separately. Britain withdrew her forces in March 1976, but New Zealand troops remain in Singapore, as do Australian air forces in Malaysia.","'124","'95.99609375","04597228108459916/layout.csv"
"2958","'7","'Header 8","'ASIA AND AUSTRALASIA","'125","'53.12500000","04597228108459916/layout.csv"
"2959","'7","'Page number 6","'77","'126","'88.42773438","04597228108459916/layout.csv"
"2960","'7","'Section header 13","'AFGHANISTAN","'127","'32.47070313","04597228108459916/layout.csv"
"2961","'7","'Text 92","'Population: 15,360,000. Military service: conscription; 2 years, may be extended to 30 months. Total armed forces: 43,000.* Estimated GNP 1979: $3.4 bn. Defence expenditure 1978-79: 2.87 bn afghanis ($63.8 m). $1 = 45 afghanis (1978, 1979).","'128","'81.64062500","04597228108459916/layout.csv"
"2962","'7","'List 6",NA,"'129","'27.12402344","04597228108459916/layout.csv"
"2963","'7","'Text 93 - Part of List 6","'Army: 35,000 (perhaps 26,000 conscripts).","'130","'47.07031250","04597228108459916/layout.csv"
"2964","'7","'Text 94 - Part of List 6","'3 corps HQ.","'131","'93.06640625","04597228108459916/layout.csv"
"2965","'7","'Text 95 - Part of List 6","'11 inf divs.","'132","'91.30859375","04597228108459916/layout.csv"
"2966","'7","'Text 96 - Part of List 6","'3 armd bdes.","'133","'93.35937500","04597228108459916/layout.csv"
"2967","'7","'Text 97 - Part of List 6","'2 mountain inf bdes.","'134","'94.14062500","04597228108459916/layout.csv"
"2968","'7","'Text 98 - Part of List 6","'1 arty bde, 3 arty regts.","'135","'94.58007813","04597228108459916/layout.csv"
"2969","'7","'Text 99 - Part of List 6","'3 cdo regts.","'136","'92.18750000","04597228108459916/layout.csv"
"2970","'7","'Text 100 - Part of List 6","'1 para regt.","'137","'84.17968750","04597228108459916/layout.csv"
"2971","'7","'Text 101 - Part of List 6","'200 T-34, 900 T-54/-55, 100 T-62 med, 60 PT-76 It tks; BMP-1 MICV, 800 BTR-40/-50/-60/-152 APC; 900 76mm, 100mm guns; 122mm and 152mm how; 82mm, 100 120mm, 160mm mor; 50 BM-13-16 132mm MRL; 82mm RCL; 76mm, 100mm ATK guns; Snapper ATGW; 350 23mm, 37mm, 57mm and 100mm towed, 20 ZSU-23-4 SP AA guns; SA-7 SAM.","'138","'97.21679688","04597228108459916/layout.csv"
"2972","'7","'Text 102 - Part of List 6","'RESERVES: 150,000 (obligation to age 40).","'139","'88.08593750","04597228108459916/layout.csv"
"2973","'7","'Text 103 - Part of List 6","'Air Force: 8,000; perhaps 120 combat aircraft, some 15 armed hel.*","'140","'92.18750000","04597228108459916/layout.csv"
"2974","'7","'Text 104 - Part of List 6","'3 It bbr sqns with 20 II-28.","'141","'95.99609375","04597228108459916/layout.csv"
"2975","'7","'Text 105 - Part of List 6","'7 FGA sqns: 2 with MiG-19, 4 with 45 MiG-17, 1 with 15 Su-7BM.","'142","'98.19335938","04597228108459916/layout.csv"
"2976","'7","'Text 106 - Part of List 6","'3 interceptor sqns with 20 MiG-21.","'143","'94.14062500","04597228108459916/layout.csv"
"2977","'7","'Text 107 - Part of List 6","'2 tpt sqns with some 10 An-2, 10 An-26, 2 An-24, 1 II-18D.","'144","'96.72851563","04597228108459916/layout.csv"
"2978","'7","'Text 108 - Part of List 6","'4 hel sqns with up to 5 Mi-4, 22 Mi-8, 15 Mi-24. Trainers incl MiG-15/-17UTI/-21U, II-28U, Yak-18, L-39C.","'145","'89.11132813","04597228108459916/layout.csv"
"2979","'7","'Text 109 - Part of List 6","'AAM: AA-2 Atoll.","'146","'55.07812500","04597228108459916/layout.csv"
"2980","'7","'Text 110 - Part of List 6","'1 AD div: 1 SAM bde (3 bns with 120 SA-2), 115 SA-3; 1 AA bde (2 bns with 37mm, 85mm, 100mm guns); 1 radar bde (3 bns).","'147","'89.16015625","04597228108459916/layout.csv"
"2981","'7","'Text 111","'RESERVES: 12,000","'148","'76.95312500","04597228108459916/layout.csv"
"2982","'7","'Text 112","'Para-Military Forces: 30,000 Gendarmerie. Border forces; Ministry of Interior: Khad (secret police), 'Defence of the Revolution' Forces; Pioneers; Afghan Communist Party Guards, Khalqi Youth Militia (at least one bn), Pashtun tribal militia (border guard).","'149","'94.18945313","04597228108459916/layout.csv"
"2983","'7","'Section header 14","'AUSTRALIA","'150","'49.31640625","04597228108459916/layout.csv"
